image_path,model,label,pred_diagnosis,pred_confidence,correct,faithfulness_score,fluency_proxy_score,explanation,findings
/content/chest_xray/test/PNEUMONIA/person161_bacteria_757.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0325-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person133_bacteria_638.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0323-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,0.0,0.0,"The image shows a clear lung field without any signs of consolidation, infiltrates, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0097-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0049-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0380-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0315-0001.jpeg,qwen2.5_lora,normal,pneumonia,medium,0,0.0,0.5,"The image shows alveolar opacities and an interstitial pattern, which are indicative of pneumonia.","[""alveolar opacities"", ""interstitial pattern""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0271-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,"No significant abnormalities observed in the lung fields, trachea, or mediastinum.",[]
/content/chest_xray/test/PNEUMONIA/person133_bacteria_635.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1664_virus_2877.jpeg,qwen2.5_lora,pneumonia,pneumonia,medium,1,1.0,0.5,The image shows alveolar opacities and hazy lung markings which are indicative of pneumonia.,"[""alveolar opacities"", ""hazy lung markings""]"
/content/chest_xray/test/PNEUMONIA/person113_bacteria_541.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0027-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0219-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant findings indicating pneumonia or other abnormalities.,[]
/content/chest_xray/test/PNEUMONIA/person1650_virus_2852.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1643_virus_2843.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0359-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0281-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person36_virus_81.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person24_virus_58.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1618_virus_2805.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0327-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0347-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0092-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1667_virus_2881.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0312-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person1669_virus_2885.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0350-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0337-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0286-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0173-0001-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person136_bacteria_654.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person1668_virus_2882.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person26_virus_60.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person112_bacteria_538.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0085-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0274-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0357-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person54_virus_109.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0102-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person78_bacteria_385.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,The lung fields appear clear without any signs of consolidation or pleural effusion.,"[""no consolidation"", ""no pleural effusion""]"
/content/chest_xray/test/NORMAL/IM-0107-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0109-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.5,The image shows no signs of consolidation or other radiographic features indicative of pneumonia.,"[""no consolidation"", ""clear lung fields""]"
/content/chest_xray/test/NORMAL/IM-0016-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0129-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person62_virus_119.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person75_virus_136.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person138_bacteria_659.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1660_virus_2869.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0011-0001-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0279-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0095-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0009-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person93_bacteria_453.jpeg,qwen2.5_lora,pneumonia,normal,high,0,0.0,0.0,The chest X-ray appears to be within normal limits without any visible signs of pneumonia or other abnormalities.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0354-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0277-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person86_bacteria_428.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or other radiographic findings indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person158_bacteria_744.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person1651_virus_2855.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,1.0,0.0,"The image shows a clear lung field without any visible consolidation, infiltrates, or pleural effusions that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1641_virus_2840.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,1.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0023-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lungs appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0065-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person143_bacteria_689.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1629_virus_2823.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person126_bacteria_598.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray appears to be within normal limits without any visible signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0348-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant findings indicating pneumonia or other abnormalities.,[]
/content/chest_xray/test/PNEUMONIA/person109_bacteria_519.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person78_bacteria_386.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0303-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0087-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person78_bacteria_378.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person149_bacteria_713.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0251-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0290-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0011-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person88_bacteria_439.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0328-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/IM-0028-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0300-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0120-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person44_virus_94.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,1.0,0.0,"The image shows a normal lung field without any signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person130_bacteria_627.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person119_bacteria_568.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0249-0001.jpeg,qwen2.5_lora,normal,pneumonia,medium,0,0.0,1.0,"The image shows increased lung markings and possible areas of consolidation, which are indicative of pneumonia.","[""altered lung markings"", ""possible consolidation""]"
/content/chest_xray/test/PNEUMONIA/person22_virus_54.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1661_virus_2872.jpeg,qwen2.5_lora,pneumonia,pneumonia,medium,1,1.0,0.5,"The image shows alveolar opacities and possible hilar lymphadenopathy, which are indicative of pneumonia.","[""alveolar opacities"", ""hilar lymphadenopathy""]"
/content/chest_xray/test/PNEUMONIA/person53_virus_108.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0111-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1662_virus_2875.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/IM-0063-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person122_bacteria_583.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person120_bacteria_573.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The image shows a clear lung field without any signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0297-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0084-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0289-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0135-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person77_virus_139.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person52_virus_106.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.5,0.5,No significant findings observed in the chest X-ray.,[]
/content/chest_xray/test/PNEUMONIA/person109_bacteria_528.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The image shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person120_bacteria_571.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or other radiographic findings indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person59_virus_116.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person142_bacteria_684.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.5,0.5,No significant findings observed in the chest X-ray.,[]
/content/chest_xray/test/PNEUMONIA/person81_bacteria_395.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The image shows a clear lung field without any signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person111_bacteria_534.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,1.0,"The chest x-ray shows no signs of consolidation, atelectasis, or other radiographic features indicative of pneumonia.","[""no significant opacities"", ""clear lung fields""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0131-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0275-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person151_bacteria_718.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0052-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0033-0001-0002.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0233-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0256-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0037-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0376-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0081-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0331-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person1631_virus_2826.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person136_bacteria_649.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0353-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person96_bacteria_464.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0043-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, infiltrates, or pleural effusion that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0101-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0035-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.5,"No signs of consolidation, atelectasis, or pleural effusion that would be indicative of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person143_bacteria_687.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant findings suggestive of pneumonia or other abnormalities.,[]
/content/chest_xray/test/PNEUMONIA/person124_bacteria_590.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.5,"No signs of consolidation, atelectasis, or other radiographic findings indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0103-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The image shows no signs of consolidation, infiltrates, or other radiographic features indicative of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0316-0001.jpeg,qwen2.5_lora,normal,normal,medium,1,1.0,0.5,No significant findings suggestive of pneumonia or other abnormalities.,[]
/content/chest_xray/test/PNEUMONIA/person1_virus_13.jpeg,qwen2.5_lora,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities that would suggest pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person122_bacteria_586.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.0,0.5,No significant abnormalities observed in the lung fields.,[]
/content/chest_xray/test/PNEUMONIA/person134_bacteria_644.jpeg,qwen2.5_lora,pneumonia,normal,medium,0,0.5,0.5,No significant findings observed in the chest X-ray.,[]
/content/chest_xray/test/NORMAL/IM-0070-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any visible consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0010-0001.jpeg,qwen2.5_lora,normal,normal,high,1,0.0,0.0,"The lung fields appear clear without any consolidation, infiltrates, or masses that would suggest pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0139-0001.jpeg,qwen2.5_lora,normal,normal,high,1,1.0,1.0,The lung fields appear clear without any signs of consolidation or infiltrates that would suggest pneumonia.,"[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person158_bacteria_745.jpeg,qwen2.5_lora,pneumonia,pneumonia,medium,1,1.0,1.0,"The right lung shows signs of consolidation and the left lung has increased opacity, which are indicative of pneumonia.","[""right lung consolidation"", ""left lung opacity""]"
